Date,AAPL,MSFT,JPM,JNJ,XOM,AMZN,GOOGL,BRK-B
2024-11-22,228.21385192871094,411.3368225097656,239.98968505859375,146.99838256835938,115.16804504394531,197.1199951171875,163.7162628173828,476.57000732421875
2024-11-25,231.19223022460938,413.1025085449219,241.66976928710938,147.57626342773438,113.4469985961914,201.4499969482422,166.5879669189453,477.42999267578125
2024-11-26,233.366455078125,422.17755126953125,241.36077880859375,147.55714416503906,111.55574798583984,207.86000061035156,168.04864501953125,478.55999755859375
2024-11-27,233.2373809814453,417.24542236328125,241.1869659423828,148.39749145507812,111.26261138916016,205.74000549316406,168.15794372558594,483.0799865722656
2024-11-29,235.62010192871094,417.70904541015625,241.11940002441406,148.02505493164062,111.5462875366211,207.88999938964844,167.87973022460938,483.0199890136719
2024-12-02,237.8638153076172,425.1269836425781,237.76889038085938,147.8245391845703,111.44226837158203,210.7100067138672,170.40362548828125,477.3299865722656
2024-12-03,240.90174865722656,425.3439636230469,236.3881378173828,145.49449157714844,111.27205657958984,213.44000244140625,170.25457763671875,470.19000244140625
2024-12-04,241.2592010498047,431.4794921875,235.0170440673828,143.68966674804688,108.06636810302734,218.16000366210938,173.265380859375,468.32000732421875
2024-12-05,241.2889404296875,436.60888671875,237.02542114257812,142.78245544433594,108.53919219970703,220.5500030517578,171.54635620117188,470.57000732421875
2024-12-06,241.09039306640625,437.5459899902344,238.84066772460938,142.5819091796875,107.39498138427734,227.02999877929688,173.60325622558594,470.5
2024-12-09,244.97222900390625,439.962646484375,235.41294860839844,142.85885620117188,106.76140594482422,226.08999633789062,174.45877075195312,463.8699951171875
2024-12-10,245.98489379882812,437.3092041015625,234.49566650390625,142.50552368164062,106.54391479492188,225.0399932861328,184.20782470703125,462.489990234375
2024-12-11,244.714111328125,442.892333984375,235.14259338378906,140.0322265625,105.83468627929688,230.25999450683594,194.3846893310547,461.3900146484375
2024-12-12,246.17352294921875,443.4545593261719,233.21145629882812,139.65023803710938,105.7401351928711,228.97000122070312,190.9625701904297,458.6300048828125
2024-12-13,246.34228515625,441.1957092285156,231.6762237548828,140.01315307617188,104.81342315673828,227.4600067138672,188.83367919921875,457.8999938964844
